Date,Open,High,Low,Close,Volume
20170730,2723.5697957,2753.48609939,2619.97526495,2753,22700308.589035
20170731,2753.48609939,2882.99999994,2692.17417055,2855,29353388.684545
20170801,2855,2927.00000002,2640,2736.48268487,52056978.710515
20170802,2736.38268496,2760.46813195,2667.6606257,2699,23714653.950686
20170803,2699,2808.77059872,2698,2794.88999995,15339545.638192
20170804,2789.12000004,2879.90000004,2762.00000002,2863.0099985,17359065.526864
20170805,2858.00002018,3333,2852.82382318,3256.53665595,61195311.48266
20170806,3253.00000004,3309,3143,3228.99999993,28805789.40803
20170807,3228.99991998,3436.20089999,3191,3398.99999999,29894673.359708
20170808,3397.99999999,3480,3350,3411,38268744.516578
20170809,3405.99999998,3429.42220025,3229.18977781,3334.33601873,33829413.320405
20170810,3337,3444.999999,3306.19746171,3415.86609324,21173252.151403
20170811,3418.86609323,3674.9,3400.88,3641.33709998,26030562.907956
20170812,3648.99999994,3767.50499997,3591.56508346,3767.50499997,10854285.361622
20170813,3865,4254.88402546,3833,4025,68906069.908798
20170814,4051.69740436,4245,3965,4186,18614859.766028
20170815,4310.92800002,4426,3761.70461157,4149,80209337.179699
20170816,4146.00000001,4395.55499999,3926,4380.99999999,40427286.664403
20170817,4380.99999999,4489.20999994,4180,4262,47385213.473242
20170818,4262.00000001,4354,3960,4090,53465748.50672
20170819,4090,4187.8917385,3910,4137.62063907,60390800.933055
20170820,4148.31645086,4185.5046549,4035.33083709,4074.84913119,27106681.999013
20170821,4074,4100.6799598,3950,3994.00000003,39085823.926302
20170822,4003.56396757,4095,3601.00000005,4064.5176,62015463.992713
20170823,4060,4249,4020.00000003,4136,42682951.088524
20170824,4132.00000001,4365,4105,4321,31337716.371695
20170825,4321,4455.123,4261.19417368,4352.00000091,30468459.336863
20170826,4352.43520091,4375,4248.61386148,4354.95,23976332.051985
20170827,4354.94999999,4398,4249.39291,4321.66862636,19857203.619393
20170828,4330,4399.99,4170.0000005,4380.009999,32598240.17618
20170829,4380.009999,4650,4336,4590.00000001,31750225.494503
20170830,4590.00000002,4632.19603703,4465.89999997,4573.3974586,23325733.047973
20170831,4567.7,4742.4189453,4563.93900054,4715.15472512,23692351.824155
20170901,4715.15472512,4900,4664.63384397,4899.00000047,41131095.695636
20170902,4899.99999999,4950,4361.18000002,4511,88448299.7225
20170903,4511,4730,4330,4604.23005,44240707.04095
20170904,4604.23005,4609.41189999,4021.8,4208.99999996,81228486.311874
20170905,4208.99999996,4472.35273107,3910,4385.95793389,59766471.945184
20170906,4385.8548202,4630.57664352,4349.09835001,4589.00866529,37845268.4055
20170907,4592,4685.12007432,4447.22235,4613.67058239,28578683.165968
20170908,4613.67058241,4678.1,4050,4301.07510754,74450350.712083
20170909,4308.52943341,4377.59999999,4150,4321.06375806,25031316.480883
20170910,4322.14135638,4322.93224359,3973.65663723,4230,37275561.787996
20170911,4229.99998942,4370,4120.786,4200.21000001,27663201.714656
20170912,4200.21000003,4376.40009654,4050.7196195,4143.7887779,32206815.425438
20170913,4143.7887779,4158.54014199,3738,3863.99999999,59770375.786067
20170914,3860.40366478,3931.34184627,3203,3225.00000019,96664634.780868
20170915,3225.00000059,3817.74999997,2927.40000002,3696,139231789.90144
20170916,3696,3895.00000002,3504.761,3686.19615279,50749399.288485
20170917,3685.1,3772,3470.11000004,3677.99675073,29313504.897916
20170918,3671.0002,4114.27670678,3671.0002,4078,43856927.245025
20170919,4077.61645508,4109.69756083,3830.00000001,3900,33325193.431471
20170920,3900,4048.47,3831.10000001,3875.95761909,20882425.703425
20170921,3875.00000015,3918.21099997,3558.00000001,3600.00000001,36493119.009385
20170922,3600,3745.37997275,3490.20653793,3590,31037034.319058
20170923,3589.99999959,3811,3556.00001,3784.99999999,18063911.355514
20170924,3784.99999999,3802.26862745,3612.27878477,3659.45499703,10850221.916853
20170925,3659.45499703,3975.3307,3655.88281585,3925.95699997,24529373.544617
20170926,3925.93999999,3990.9,3845,3880.729,15261636.181233
20170927,3880.729,4234.25902018,3879.00000001,4202,28598100.132058
20170928,4204.21290001,4277.99999989,4110.00000002,4190.00838781,26059130.215439
20170929,4189.8783878,4245,4010.1,4168.0678793,24329621.970669
20170930,4170,4390,4164.00000001,4365.00000006,16074622.837572
20171001,4365.00000006,4421,4255.51288978,4412.79348634,13036065.405006
20171002,4412.79348634,4486.99999999,4358,4401,16503106.174588
20171003,4401,4434.01234,4216,4308.88,17628673.696058
20171004,4311.05341807,4350.83575743,4173.30560003,4213.30042629,12156970.632115
20171005,4213.30042629,4368.58692255,4131.00000007,4317.0654709,14102080.415096
20171006,4317.06547089,4423.75492629,4298.32,4371.63623916,9684440.082593
20171007,4371.63623912,4480,4314.00000001,4440,12568479.037771
20171008,4440,4633.39225828,4420.71604367,4611.00000019,19782392.987906
20171009,4617.75757253,4888,4553.12640386,4787.65755,28600172.201272
20171010,4782.86989244,4939.13,4714.83272866,4770,22146485.271026
20171011,4770,4875.47850202,4720,4820.00000001,11401863.434754
20171012,4826,5444.36749996,4820.00000001,5441.55460001,42509665.702337
20171013,5444.36749995,5862,5385.60000002,5646.6291435,65662685.365964
20171014,5646.81105826,5850,5560.176205,5832.72549999,20431178.047336
20171015,5839.99999995,5880.87,5434.14000003,5715,36914135.984565
20171016,5715.00000001,5800,5565,5765,31343494.34654
20171017,5765,5780.10765528,5512.68447392,5609.38701781,26958951.01156
20171018,5609.3870178,5609.3870178,5100,5562.99999973,42728638.503172
20171019,5569.64953294,5737.90918111,5495.86543267,5696.65487095,22373731.47278
20171020,5696.65487095,6095,5600.09056759,5992,31671110.599309
20171021,5990,6180,5865,6009.33864396,33916718.483332
20171022,6009.33864396,6069.99999999,5707.36180313,5963.68434001,29397655.89187
20171023,5975,6058.99999998,5500,5899.99999999,39264109.488824
20171024,5900,5900,5460,5508.76,39942309.385756
20171025,5500.00000003,5745,5362.39,5709.31000001,23695905.619236
20171026,5709.31000001,5968,5669.10470001,5880.00000001,24489995.607452
20171027,5882.00000001,5999.00201,5683.1844118,5756.51178353,18054468.287269
20171028,5756.51178354,5870.32000074,5641,5719,11070228.503588
20171029,5719,6248.63,5670,6155,33176735.611668
20171030,6155,6246.07500019,6004.39742146,6125,17545716.861177
20171031,6121.35190656,6475.44007663,6091.09,6450.02162843,24118456.124153
20171101,6455,6739.791199,6351,6739.791199,30821269.442537
20171102,6739.79119899,7281.42800003,6607.30296794,7025,74401788.913629
20171103,7025,7438.62920135,6921.23923663,7124.35999982,42603430.778345
20171104,7124.35999982,7440.00000004,6864.16306531,7365.99999999,36762707.584537
20171105,7360.00000009,7599,7250.3,7379.16813705,32231637.398836
20171106,7379.16813705,7420,6908.51315854,6929.97042124,47092577.364804
20171107,6929.97042124,7250.99999997,6929.97042124,7084.87344467,29114065.737518
20171108,7084.87344467,7770.99929997,7000,7409.99999999,68447769.287297
20171109,7398,7441.99999994,6955.47946617,7020,44561094.134016
20171110,7020,7277.39199995,6315,6543.20421755,90827394.139463
20171111,6544.4404005,6800,6150,6300.00000041,82349719.452908
20171112,6318.99999999,6549.00000006,5151,5834.99999999,170040869.59164
20171113,5840.54588383,6701.98532544,5773.22256332,6475.7786365,113649124.66403
20171114,6477.99999999,6687.99999997,6299.35892763,6554.91826454,44315475.662529
20171115,6554.91826454,7298.35,6554.91826453,7275.1192,67128214.469818
20171116,7275.1192,7980,7082.12862336,7858.00100004,83626670.641329
20171117,7858.999,8022,7511,7687.51011467,69824314.893926
20171118,7687.51011467,7855.180018,7413.00000009,7770,44817158.422224
20171119,7768.3834313,8131.29887311,7650.00000001,8060,41462129.384962
20171120,8076.49966669,8299.754,7951,8249.00000001,34280280.986163
20171121,8249.00000001,8389.16699997,7807,8107,67393997.555178
20171122,8107,8319,8077.8244035,8213.64556508,35871100.193125
20171123,8213.64556508,8268.31399996,8000,8000,44926073.522192
20171124,8000,8338.58061257,7890,8198.93,57726796.506578
20171125,8190.00050001,8709.99999914,8144.52362511,8709,55753752.55269
20171126,8709,9350,8682.99999994,9284.33658751,69116873.941227
20171127,9284.33658751,9730.00000016,9211,9711.00000013,79743097.65321
20171128,9711.00000014,9951.42766235,9599.99999987,9879.96875865,61246815.565514
20171129,9882.09865999,11447.09553169,8700,9702,255694366.39002
20171130,9730.99999955,10570.10000001,8861,9907.67682035,139091071.86224
20171201,9907.76,10829.585001,9350.3,10699.888888,76715777.337918
20171202,10699.888888,11197.80895967,10595.00515206,10895.7862823,73453885.354546
20171203,10895.7862823,11847.88172105,10465,11174.99999992,118265649.11227
20171204,11174.99999992,11600,10800.8245999,11600,62134737.343657
20171205,11600,11867,11411.70741524,11665.13875565,56783902.300805
20171206,11665.13875565,13666,11641.00000001,13580.90538838,141297888.00586
20171207,13580.90538838,16672,13092.27285484,16563.50743405,244169690.64637
20171208,16563.50743405,17200,13899.9999999,15847.67803098,230420652.31763
20171209,15847.67803098,16234.14,12919,14690.2198385,137360332.40278
20171210,14690.21983851,16000,12700.006,14906.01490599,162397487.41352
20171211,14929.8,17450,14906.00000001,16478.96,141877409.19868
20171212,16478.96,16980,15667,16227.9999999,144285571.10476
20171213,16227.9999999,16530.000001,15100,15907,150292580.36163
20171214,15939,16668.00000001,15451,16401.52900029,137992588.72553
20171215,16401.52900033,18000,16300,17540,150193595.85286
20171216,17540.00000005,19764.788462,17250.99999998,19223,117335298.74412
20171217,19222.99999997,19903.4402144,18569.63785309,18959.19999967,140092326.44647
20171218,18959.19999966,19200,17805.43793687,18930.53404981,152446347.02492
20171219,18930.53404981,19000,16502,17309.99999999,193311486.52772
20171220,17309.99999999,17835.00000003,15550.00000008,16470,234537121.84674
20171221,16403.59874676,17375.98798753,14500,15293,186951564.06661
20171222,15180.00000001,15519.79447536,11362.39,13247.06419074,396038503.84234
20171223,13200.00000001,14940,13000,13830,162555092.92983
20171224,13830,13999,11703.13716406,13517.00000009,172488515.64539
20171225,13510.98484645,14300,12702.8464126,13637.99999972,83950439.713653
20171226,13637.99999972,16050.65549987,13510.53958989,15700.085745,125250306.98157
20171227,15690.00000006,16500.90800028,14454,15370.01000001,124139342.61595
20171228,15370.01000001,15464.07930619,13260.01051,14307.3458536,130806984.96319
20171229,14307.3458536,15100,13770.00000005,14305.53422499,100213730.25999
20171230,14305.53422499,14365.38790685,11701.00000003,12351.93000029,164673298.68738
20171231,12390,14145,12205,13769.34198361,94241790.44347
20180101,13799.99999984,13891.99999996,12800,13351.7394064,78833063.078719
20180102,13400.71449717,15325,12875,14738.00000001,109224074.69754
20180103,14731.20000023,15440.725015,14476.14012492,15150,106036383.51469
20180104,15150,15400.00000004,14083.91135919,14999.2352909,100946549.73787
20180105,15167.62803252,17108,14772.4649684,16924,127071935.80705
20180106,16923.99999996,17257.08719135,16200,17158.72758957,76125226.327979
20180107,17158.7275,17177.44769997,15683.8615253,16174.43357169,72935547.105704
20180108,16170.7066618,16277.49999996,13268.188,14922.81071439,132386233.27782
20180109,14915.08478054,15427.83421139,14110.83932393,14388.06253537,79106643.468573
20180110,14388.06253538,15000.00000006,13270,14854,109754014.55468
20180111,14854,14931.00000004,12593.46211929,13291.67567771,131799939.74552
20180112,13255.00000168,14119.63214537,12600,13812.52734302,67634697.851652
20180113,13812.52734302,14591.36669224,13758,14204.99999789,46584640.495383
20180114,14178.00000001,14449.0273932,12853.99999974,13560,65638686.272321
20180115,13560,14300,13304.02596262,13580,53535285.42452
20180116,13580,13589.88232828,10000,11102.69798098,198203240.6128
20180117,11041.42197477,11800,9150.28999997,11036.11532467,170671826.8403
20180118,11088.99122314,11900,10400,11010.00009,119824231.84062
20180119,11010.00009,11750,10641,11410.53924928,60647072.418535
20180120,11412.12,13400,11406.70000101,12750.17487957,83448831.482163
20180121,12748.89985765,12750.17487364,10950,11510,77777897.885063
20180122,11510,11896.06346557,9947.99999998,10767,92371635.394113
20180123,10767,11400,9880.00000009,10807.7699848,72381369.277563
20180124,10829.99999963,11516.79592154,10350,11388.8,53417007.865987
20180125,11388.7838514,11722.64501562,10890,11170.46487644,43995430.318203
20180126,11167.46487651,11635.62260994,10293.1857382,11079.309822,68040992.544272
20180127,11079.309822,11650,10824.81809367,11480.56138879,44932560.260247
20180128,11480.56138955,12200,11425,11849.99989962,48878713.473869
20180129,11849.99989962,12000,11100,11227,35761454.807131
20180130,11235.46599465,11271.32887049,9850,10181.53934991,67375546.228963
20180131,10184.66464945,10424.62688464,9700.46388593,10261.25665107,42316889.544944
20180201,10261.25665108,10367.78412393,8820,9199.57000007,57494536.756159
20180202,9199.57000009,9211.44851783,7966.88926862,8872.00000009,100201900.72844
20180203,8890.977208,9497.134812,8207.79288033,9216.41034089,51414495.727375
20180204,9215.56138953,9400,7900.05161,8168.01000005,53690353.476276
20180205,8195.26036052,8369.99999998,6666.6666666,6960,120383256.53706
20180206,6957.00000001,7921.69007689,6012.62120401,7723.99999884,153123114.49307
20180207,7719.43699777,8640,7200,7568.39928201,92900223.399824
20180208,7584.00167162,8700.09999999,7568.39928203,8200,54701344.362441
